chr	start	end	name	score	strand	cluster_ID	cluster_ACC
10	12039231	12086024	ENSTNIG00000004109	.	-	C323	PF00047
10	12039231	12086024	ENSTNIG00000004109	.	-	C575	PF00090
10	12039231	12086024	ENSTNIG00000004109	.	-	C1634	PF07686
10	12046737	12054870	ENSTNIG00000001220	.	+	C1634	PF07686
10	12051188	12051639	ENSTNIG00000000491	.	+	C1634	PF07686
10	12055928	12061808	ENSTNIG00000001086	.	+	C323	PF00047
10	12055928	12061808	ENSTNIG00000001086	.	+	C1634	PF07686
10	12058018	12064396	ENSTNIG00000000541	.	+	C1634	PF07686
10	12058018	12064396	ENSTNIG00000000541	.	+	C323	PF00047
10	12058018	12064396	ENSTNIG00000000541	.	+	C1563	PF07654
10	12065441	12071115	ENSTNIG00000000420	.	+	C1634	PF07686
10	12071463	12072850	ENSTNIG00000002425	.	+	C323	PF00047
10	12071463	12072850	ENSTNIG00000002425	.	+	C1563	PF07654
10	12092972	12095869	ENSTNIG00000003043	.	-	C575	PF00090
10	12195096	12203793	ENSTNIG00000010530	.	-	C909	PF00400
10	12223246	12225408	ENSTNIG00000000871	.	+	C1440	PF03473
10	12223246	12225408	ENSTNIG00000000871	.	+	C1441	PF03476
10	12226134	12228113	ENSTNIG00000010535	.	+	C1440	PF03473
10	12226134	12228113	ENSTNIG00000010535	.	+	C1441	PF03476
10	12229497	12231827	ENSTNIG00000010536	.	+	C909	PF00400
10	12383580	12386530	ENSTNIG00000010550	.	-	C276	PF00046
10	12391899	12392833	ENSTNIG00000010551	.	-	C276	PF00046
10	12735852	12743973	ENSTNIG00000012402	.	+	C1069	PF00628
10	12744935	12750868	ENSTNIG00000012401	.	-	C1069	PF00628
10	12848217	12853341	ENSTNIG00000000979	.	+	C1498	PF06046
10	12856234	12858977	ENSTNIG00000000514	.	+	C1498	PF06046
10	12939989	12943081	ENSTNIG00000012386	.	+	C874	PF00382
10	12959969	12962111	ENSTNIG00000000736	.	+	C874	PF00382
11	737839	741347	ENSTNIG00000007193	.	-	C230	PF00038
11	746663	752670	ENSTNIG00000007194	.	+	C230	PF00038
11	761714	763548	ENSTNIG00000000677	.	+	C230	PF00038
11	763547	765044	ENSTNIG00000007195	.	+	C230	PF00038
11	1639711	1640248	ENSTNIG00000010673	.	-	C1063	PF00627
11	1649351	1651521	ENSTNIG00000010671	.	-	C1063	PF00627
11	1823420	1824725	ENSTNIG00000011106	.	-	C42	PF00001
11	1854624	1855981	ENSTNIG00000011110	.	-	C42	PF00001
11	1950891	1952199	ENSTNIG00000011117	.	-	C767	PF00169
11	1957464	1962248	ENSTNIG00000011118	.	-	C580	PF00092
11	1957464	1962248	ENSTNIG00000011118	.	-	C1504	PF06668
11	1957464	1962248	ENSTNIG00000011118	.	-	C1784	PF08487
11	1965333	1981137	ENSTNIG00000011119	.	+	C580	PF00092
11	1965333	1981137	ENSTNIG00000011119	.	+	C1504	PF06668
11	1965333	1981137	ENSTNIG00000011119	.	+	C1784	PF08487
11	1978431	1978962	ENSTNIG00000000590	.	+	C1784	PF08487
11	1986800	1990106	ENSTNIG00000011120	.	+	C1504	PF06668
11	2035370	2053812	ENSTNIG00000011123	.	-	C767	PF00169
11	2070664	2072043	ENSTNIG00000011124	.	+	C618	PF00096
11	2072611	2074301	ENSTNIG00000011125	.	+	C618	PF00096
11	2908956	2910035	ENSTNIG00000007087	.	-	C222	PF00036
11	2940580	2945924	ENSTNIG00000007082	.	-	C222	PF00036
11	2986729	2988679	ENSTNIG00000001641	.	+	C1168	PF00883
11	2988771	2990951	ENSTNIG00000007077	.	+	C1168	PF00883
11	3393187	3395967	ENSTNIG00000007066	.	-	C622	PF00096
11	3414188	3416599	ENSTNIG00000007064	.	-	C622	PF00096
11	4183916	4185935	ENSTNIG00000014832	.	+	C457	PF00069
11	4193669	4194266	ENSTNIG00000014830	.	+	C457	PF00069
11	4216879	4225739	ENSTNIG00000014828	.	-	C457	PF00069
11	4747089	4750059	ENSTNIG00000014801	.	-	C830	PF00248
11	4785543	4802972	ENSTNIG00000014799	.	-	C830	PF00248
11	5015097	5018005	ENSTNIG00000014787	.	+	C619	PF00096
11	5098379	5106605	ENSTNIG00000014780	.	+	C619	PF00096
11	5442630	5443802	ENSTNIG00000014754	.	+	C514	PF00071
11	5442630	5443802	ENSTNIG00000014754	.	+	C1778	PF08477
11	5461567	5465370	ENSTNIG00000014751	.	+	C514	PF00071
11	5461567	5465370	ENSTNIG00000014751	.	+	C1778	PF08477
11	5477613	5491839	ENSTNIG00000014748	.	-	C1260	PF01403
11	5477613	5491839	ENSTNIG00000014748	.	-	C1276	PF01437
11	5548037	5550305	ENSTNIG00000000530	.	-	C456	PF00069
11	5562140	5569641	ENSTNIG00000014746	.	-	C456	PF00069
11	5562140	5569641	ENSTNIG00000014746	.	-	C1260	PF01403
11	5562140	5569641	ENSTNIG00000014746	.	-	C1276	PF01437
11	5969488	5971198	ENSTNIG00000014726	.	+	C43	PF00001
11	5972494	5972885	ENSTNIG00000000105	.	-	C43	PF00001
11	5977426	5980426	ENSTNIG00000014725	.	-	C803	PF00209
11	5986738	5992707	ENSTNIG00000014724	.	+	C803	PF00209
11	6058198	6083189	ENSTNIG00000014714	.	-	C1099	PF00651
11	6098489	6106294	ENSTNIG00000014712	.	+	C804	PF00209
11	6108496	6113728	ENSTNIG00000014711	.	+	C804	PF00209
11	6140748	6143508	ENSTNIG00000014707	.	-	C1099	PF00651
11	6153347	6162348	ENSTNIG00000014704	.	-	C386	PF00063
11	6153347	6162348	ENSTNIG00000014704	.	-	C1042	PF00612
11	6153347	6162348	ENSTNIG00000014704	.	-	C1305	PF01576
11	6153347	6162348	ENSTNIG00000014704	.	-	C1370	PF02736
11	6170490	6193345	ENSTNIG00000014702	.	+	C386	PF00063
11	6170490	6193345	ENSTNIG00000014702	.	+	C1042	PF00612
11	6170490	6193345	ENSTNIG00000014702	.	+	C1305	PF01576
11	6170490	6193345	ENSTNIG00000014702	.	+	C1370	PF02736
11	6175283	6175833	ENSTNIG00000014703	.	+	C386	PF00063
11	6573622	6579165	ENSTNIG00000014667	.	+	C721	PF00153
11	6602042	6604888	ENSTNIG00000014664	.	-	C721	PF00153
11	6717908	6725906	ENSTNIG00000014651	.	-	C455	PF00069
11	6717908	6725906	ENSTNIG00000014651	.	-	C1703	PF07714
11	6728844	6733633	ENSTNIG00000014650	.	+	C455	PF00069
11	6728844	6733633	ENSTNIG00000014650	.	+	C1703	PF07714
11	6819783	6822717	ENSTNIG00000014636	.	-	C154	PF00018
11	6819783	6822717	ENSTNIG00000014636	.	-	C1556	PF07653
11	6898948	6923823	ENSTNIG00000014626	.	+	C154	PF00018
11	6898948	6923823	ENSTNIG00000014626	.	+	C1556	PF07653
11	6955542	6960105	ENSTNIG00000014624	.	+	C44	PF00001
11	6969778	6970870	ENSTNIG00000001352	.	-	C44	PF00001
11	7286950	7293074	ENSTNIG00000014600	.	-	C454	PF00069
11	7297620	7306042	ENSTNIG00000014599	.	-	C766	PF00169
11	7326418	7333948	ENSTNIG00000014596	.	-	C454	PF00069
11	7343046	7344480	ENSTNIG00000001370	.	+	C454	PF00069
11	7364863	7367223	ENSTNIG00000014589	.	-	C454	PF00069
11	7373580	7378471	ENSTNIG00000014588	.	+	C766	PF00169
11	7373580	7378471	ENSTNIG00000014588	.	+	C1055	PF00621
11	7385137	7389142	ENSTNIG00000014586	.	+	C766	PF00169
11	7385137	7389142	ENSTNIG00000014586	.	+	C1055	PF00621
11	7513989	7517204	ENSTNIG00000014570	.	+	C774	PF00170
11	7513989	7517204	ENSTNIG00000014570	.	+	C1710	PF07716
11	7542682	7544798	ENSTNIG00000014568	.	+	C774	PF00170
11	7542682	7544798	ENSTNIG00000014568	.	+	C1710	PF07716
11	7545924	7546979	ENSTNIG00000014567	.	-	C1746	PF08241
11	7545924	7546979	ENSTNIG00000014567	.	-	C1748	PF08242
11	7549493	7550934	ENSTNIG00000014566	.	-	C1746	PF08241
11	7549493	7550934	ENSTNIG00000014566	.	-	C1748	PF08242
11	7694527	7762581	ENSTNIG00000014554	.	+	C970	PF00520
11	7807606	7822264	ENSTNIG00000013615	.	-	C970	PF00520
11	7918720	7921250	ENSTNIG00000018240	.	-	C453	PF00069
11	7984314	7986048	ENSTNIG00000018250	.	+	C453	PF00069
11	8071914	8073443	ENSTNIG00000018258	.	-	C566	PF00089
11	8073781	8075504	ENSTNIG00000018259	.	-	C566	PF00089
11	8077830	8082609	ENSTNIG00000018260	.	-	C566	PF00089
11	8092622	8099065	ENSTNIG00000018261	.	+	C1161	PF00858
11	8147522	8178070	ENSTNIG00000018262	.	+	C1161	PF00858
11	8306334	8307706	ENSTNIG00000000551	.	-	C1018	PF00583
11	8311598	8313023	ENSTNIG00000018273	.	-	C1018	PF00583
11	8619289	8620663	ENSTNIG00000018288	.	+	C969	PF00520
11	8619289	8620663	ENSTNIG00000018288	.	+	C1354	PF02214
11	8619289	8620663	ENSTNIG00000018288	.	+	C1723	PF07885
11	8627422	8628919	ENSTNIG00000018290	.	+	C969	PF00520
11	8627422	8628919	ENSTNIG00000018290	.	+	C1354	PF02214
11	8627422	8628919	ENSTNIG00000018290	.	+	C1723	PF07885
11	8641398	8643081	ENSTNIG00000018291	.	+	C969	PF00520
11	8641398	8643081	ENSTNIG00000018291	.	+	C1354	PF02214
11	8641398	8643081	ENSTNIG00000018291	.	+	C1723	PF07885
11	8654482	8656179	ENSTNIG00000018293	.	-	C45	PF00001
11	8657614	8659078	ENSTNIG00000018294	.	+	C45	PF00001
11	8898518	8905232	ENSTNIG00000018305	.	+	C980	PF00536
11	8898518	8905232	ENSTNIG00000018305	.	+	C1533	PF07647
11	8917447	8935927	ENSTNIG00000018306	.	-	C980	PF00536
11	8917447	8935927	ENSTNIG00000018306	.	-	C1533	PF07647
11	9040354	9053299	ENSTNIG00000019483	.	+	C324	PF00047
11	9040354	9053299	ENSTNIG00000019483	.	+	C1587	PF07679
11	9040354	9053299	ENSTNIG00000019483	.	+	C245	PF00041
11	9054321	9058154	ENSTNIG00000000619	.	+	C1587	PF07679
11	9066857	9069933	ENSTNIG00000000349	.	+	C324	PF00047
11	9066857	9069933	ENSTNIG00000000349	.	+	C1587	PF07679
11	9071860	9073759	ENSTNIG00000006795	.	+	C245	PF00041
11	9071860	9073759	ENSTNIG00000006795	.	+	C1587	PF07679
11	9079728	9085475	ENSTNIG00000006796	.	+	C245	PF00041
11	9079728	9085475	ENSTNIG00000006796	.	+	C324	PF00047
11	9079728	9085475	ENSTNIG00000006796	.	+	C1587	PF07679
11	9111888	9117739	ENSTNIG00000005699	.	-	C245	PF00041
11	9111888	9117739	ENSTNIG00000005699	.	-	C324	PF00047
11	9111888	9117739	ENSTNIG00000005699	.	-	C1587	PF07679
11	9306081	9306790	ENSTNIG00000007267	.	-	C452	PF00069
11	9308394	9312680	ENSTNIG00000007266	.	-	C452	PF00069
11	9316708	9327286	ENSTNIG00000007268	.	+	C452	PF00069
11	9431716	9432902	ENSTNIG00000007278	.	+	C115	PF00010
11	9479569	9485418	ENSTNIG00000007281	.	+	C115	PF00010
11	9713937	9718055	ENSTNIG00000007286	.	+	C451	PF00069
11	9737389	9742550	ENSTNIG00000007287	.	+	C451	PF00069
11	9753986	9762318	ENSTNIG00000007288	.	+	C451	PF00069
11	9765860	9767032	ENSTNIG00000007289	.	-	C1117	PF00726
11	9770963	9771980	ENSTNIG00000000268	.	-	C1117	PF00726
11	9773663	9775324	ENSTNIG00000007290	.	-	C1009	PF00560
11	9788581	9790227	ENSTNIG00000007291	.	+	C1009	PF00560
11	9791756	9795371	ENSTNIG00000007292	.	+	C805	PF00209
11	9796900	9800367	ENSTNIG00000001614	.	+	C805	PF00209
11	9806373	9808347	ENSTNIG00000007293	.	+	C1009	PF00560
11	9858433	9871266	ENSTNIG00000007301	.	-	C1072	PF00628
11	9874454	9880517	ENSTNIG00000007302	.	-	C1072	PF00628
11	9980856	9986198	ENSTNIG00000007306	.	+	C620	PF00096
11	10037213	10038921	ENSTNIG00000007311	.	-	C620	PF00096
11	10118108	10120482	ENSTNIG00000007321	.	+	C46	PF00001
11	10122885	10124423	ENSTNIG00000007322	.	+	C46	PF00001
11	10137010	10139762	ENSTNIG00000007325	.	+	C1329	PF02008
11	10141766	10145673	ENSTNIG00000007326	.	+	C1329	PF02008
11	10158526	10161281	ENSTNIG00000007328	.	+	C450	PF00069
11	10184874	10194230	ENSTNIG00000007333	.	+	C450	PF00069
11	10184874	10194230	ENSTNIG00000007333	.	+	C1261	PF01403
11	10184874	10194230	ENSTNIG00000007333	.	+	C1275	PF01437
11	10223436	10227329	ENSTNIG00000007334	.	+	C450	PF00069
11	10234196	10249773	ENSTNIG00000007335	.	-	C1261	PF01403
11	10234196	10249773	ENSTNIG00000007335	.	-	C1275	PF01437
11	10382359	10384513	ENSTNIG00000007340	.	-	C244	PF00041
11	10382359	10384513	ENSTNIG00000007340	.	-	C325	PF00047
11	10382359	10384513	ENSTNIG00000007340	.	-	C1588	PF07679
11	10382359	10384513	ENSTNIG00000007340	.	-	C1635	PF07686
11	10465041	10514702	ENSTNIG00000007347	.	-	C244	PF00041
11	10465041	10514702	ENSTNIG00000007347	.	-	C325	PF00047
11	10465041	10514702	ENSTNIG00000007347	.	-	C1588	PF07679
11	10465041	10514702	ENSTNIG00000007347	.	-	C1635	PF07686
11	10542074	10560275	ENSTNIG00000007348	.	-	C244	PF00041
11	10542074	10560275	ENSTNIG00000007348	.	-	C325	PF00047
11	10542074	10560275	ENSTNIG00000007348	.	-	C1588	PF07679
11	10542074	10560275	ENSTNIG00000007348	.	-	C1635	PF07686
11	10603575	10625246	ENSTNIG00000007349	.	-	C244	PF00041
11	10603575	10625246	ENSTNIG00000007349	.	-	C325	PF00047
11	10603575	10625246	ENSTNIG00000007349	.	-	C1588	PF07679
11	10603575	10625246	ENSTNIG00000007349	.	-	C1635	PF07686
11	10692354	10722525	ENSTNIG00000007350	.	+	C244	PF00041
11	10692354	10722525	ENSTNIG00000007350	.	+	C325	PF00047
11	10692354	10722525	ENSTNIG00000007350	.	+	C1588	PF07679
11	11903439	11906556	ENSTNIG00000000150	.	-	C47	PF00001
11	11907329	11908429	ENSTNIG00000000079	.	-	C47	PF00001
11	11909740	11910782	ENSTNIG00000000527	.	-	C47	PF00001
11	11911899	11913017	ENSTNIG00000000291	.	-	C47	PF00001
12	598825	599122	ENSTNIG00000003330	.	-	C942	PF00481
12	600660	606884	ENSTNIG00000004173	.	-	C942	PF00481
12	2567575	2569090	ENSTNIG00000015435	.	+	C791	PF00193
12	2575678	2576839	ENSTNIG00000000655	.	+	C791	PF00193
12	2575678	2576839	ENSTNIG00000000655	.	+	C1636	PF07686
12	2579878	2602757	ENSTNIG00000015434	.	-	C791	PF00193
12	2579878	2602757	ENSTNIG00000015434	.	-	C1636	PF07686
12	2648222	2650095	ENSTNIG00000015431	.	-	C860	PF00339
12	2648222	2650095	ENSTNIG00000015431	.	-	C1374	PF02752
12	2651647	2653815	ENSTNIG00000001081	.	-	C860	PF00339
12	2651647	2653815	ENSTNIG00000001081	.	-	C1374	PF02752
12	2657609	2659650	ENSTNIG00000000172	.	-	C860	PF00339
12	2657609	2659650	ENSTNIG00000000172	.	-	C1374	PF02752
12	2904085	2906523	ENSTNIG00000000659	.	+	C1518	PF07645
12	2913406	2927109	ENSTNIG00000015409	.	+	C1518	PF07645
12	2991325	2997353	ENSTNIG00000015404	.	-	C1269	PF01433
12	2999327	3004351	ENSTNIG00000015403	.	-	C1269	PF01433
12	3345408	3347217	ENSTNIG00000015379	.	-	C1052	PF00617
12	3353557	3375702	ENSTNIG00000015378	.	-	C1052	PF00617
12	3547414	3548434	ENSTNIG00000015364	.	+	C352	PF00048
12	3552994	3554452	ENSTNIG00000015363	.	+	C352	PF00048
12	3578568	3628114	ENSTNIG00000015360	.	+	C738	PF00168
12	3640539	3649287	ENSTNIG00000015359	.	+	C738	PF00168
12	3947876	3950979	ENSTNIG00000015642	.	-	C1122	PF00751
12	3955894	3958571	ENSTNIG00000015641	.	-	C1122	PF00751
12	3962605	3974310	ENSTNIG00000015640	.	-	C1122	PF00751
12	3978023	3985152	ENSTNIG00000015638	.	-	C169	PF00023
12	4002813	4005059	ENSTNIG00000015637	.	+	C851	PF00316
12	4005847	4011266	ENSTNIG00000015636	.	+	C851	PF00316
12	4018494	4045736	ENSTNIG00000015634	.	-	C169	PF00023
12	4018494	4045736	ENSTNIG00000015634	.	-	C472	PF00069
12	4132089	4160480	ENSTNIG00000015627	.	+	C472	PF00069
12	4291566	4293069	ENSTNIG00000015620	.	+	C118	PF00011
12	4294189	4298224	ENSTNIG00000015619	.	-	C118	PF00011
12	4373130	4390360	ENSTNIG00000015617	.	+	C449	PF00069
12	4373130	4390360	ENSTNIG00000015617	.	+	C1695	PF07714
12	4441480	4446675	ENSTNIG00000015611	.	+	C449	PF00069
12	4441480	4446675	ENSTNIG00000015611	.	+	C1695	PF07714
12	4512253	4522409	ENSTNIG00000015606	.	+	C1087	PF00646
12	4522526	4526621	ENSTNIG00000015605	.	-	C221	PF00036
12	4527295	4530780	ENSTNIG00000015604	.	-	C1087	PF00646
12	4567474	4576649	ENSTNIG00000015602	.	+	C221	PF00036
12	4926486	4953886	ENSTNIG00000015591	.	-	C96	PF00008
12	4926486	4953886	ENSTNIG00000015591	.	-	C1734	PF07974
12	4998483	5002196	ENSTNIG00000015589	.	-	C96	PF00008
12	4998483	5002196	ENSTNIG00000015589	.	-	C1419	PF03098
12	5003192	5006918	ENSTNIG00000001299	.	-	C96	PF00008
12	5003192	5006918	ENSTNIG00000001299	.	-	C1419	PF03098
12	5003192	5006918	ENSTNIG00000001299	.	-	C1734	PF07974
12	5111911	5117588	ENSTNIG00000015582	.	+	C944	PF00501
12	5118704	5122275	ENSTNIG00000015581	.	-	C944	PF00501
12	5127868	5130923	ENSTNIG00000015578	.	-	C1637	PF07686
12	5132115	5137560	ENSTNIG00000015577	.	-	C1637	PF07686
12	5622999	5623785	ENSTNIG00000015955	.	-	C837	PF00266
12	5623800	5625966	ENSTNIG00000015954	.	-	C837	PF00266
12	5626815	5628961	ENSTNIG00000015953	.	-	C1293	PF01521
12	5629513	5630708	ENSTNIG00000015952	.	-	C1293	PF01521
12	5932749	5942472	ENSTNIG00000015927	.	+	C1118	PF00735
12	5943754	5949951	ENSTNIG00000015926	.	+	C1118	PF00735
12	5959979	5960386	ENSTNIG00000015924	.	+	C1219	PF01221
12	5974195	5975312	ENSTNIG00000015920	.	-	C1219	PF01221
12	6365129	6371037	ENSTNIG00000015886	.	-	C175	PF00023
12	6378804	6387486	ENSTNIG00000015883	.	-	C175	PF00023
12	6388848	6393122	ENSTNIG00000015882	.	+	C175	PF00023
12	7180844	7183428	ENSTNIG00000015809	.	-	C952	PF00503
12	7187549	7194640	ENSTNIG00000015808	.	-	C952	PF00503
12	8162347	8164729	ENSTNIG00000017586	.	-	C1321	PF01823
12	8166443	8170636	ENSTNIG00000017587	.	-	C1321	PF01823
12	8182340	8188931	ENSTNIG00000017589	.	+	C448	PF00069
12	8228746	8232613	ENSTNIG00000017593	.	-	C448	PF00069
12	9126987	9128845	ENSTNIG00000016674	.	+	C621	PF00096
12	9135635	9136702	ENSTNIG00000016676	.	-	C788	PF00184
12	9135635	9136702	ENSTNIG00000016676	.	-	C817	PF00220
12	9156220	9157076	ENSTNIG00000016681	.	-	C788	PF00184
12	9156220	9157076	ENSTNIG00000016681	.	-	C817	PF00220
12	9159857	9163512	ENSTNIG00000016682	.	+	C621	PF00096
12	9198901	9204095	ENSTNIG00000016686	.	-	C642	PF00097
12	9217835	9222461	ENSTNIG00000016690	.	-	C642	PF00097
12	10013581	10016466	ENSTNIG00000016724	.	-	C1477	PF04855
12	10047678	10049938	ENSTNIG00000016728	.	+	C1477	PF04855
12	10054181	10055771	ENSTNIG00000000622	.	+	C801	PF00201
12	10056933	10058514	ENSTNIG00000000866	.	+	C801	PF00201
12	11329699	11331870	ENSTNIG00000016773	.	+	C114	PF00010
12	11346604	11354569	ENSTNIG00000000414	.	+	C114	PF00010
12	11489071	11494570	ENSTNIG00000011435	.	-	C1519	PF07645
12	11503742	11511985	ENSTNIG00000011437	.	+	C1519	PF07645
12	11754070	11754848	ENSTNIG00000011460	.	-	C643	PF00097
12	11756063	11759928	ENSTNIG00000002039	.	+	C643	PF00097
12	11775146	11776523	ENSTNIG00000011462	.	+	C200	PF00030
12	11778337	11779502	ENSTNIG00000011463	.	+	C200	PF00030
12	11849732	11853291	ENSTNIG00000000756	.	+	C1188	PF01019
12	11853882	11857535	ENSTNIG00000011477	.	+	C1188	PF01019
12	11864274	11866880	ENSTNIG00000011479	.	+	C1188	PF01019
12	11880718	11883130	ENSTNIG00000011481	.	-	C1008	PF00560
12	11884656	11886141	ENSTNIG00000011482	.	+	C1008	PF00560
12	11890710	11892371	ENSTNIG00000011483	.	+	C326	PF00047
12	11890710	11892371	ENSTNIG00000011483	.	+	C1638	PF07686
12	11939681	11941808	ENSTNIG00000011487	.	+	C1169	PF00907
12	11968436	11978168	ENSTNIG00000018850	.	+	C326	PF00047
12	11968436	11978168	ENSTNIG00000018850	.	+	C1638	PF07686
12	12020042	12021256	ENSTNIG00000018858	.	+	C1169	PF00907
12	12267722	12277773	ENSTNIG00000018875	.	-	C1085	PF00644
12	12294159	12296551	ENSTNIG00000018877	.	+	C1085	PF00644
12	12347644	12351005	ENSTNIG00000018883	.	+	C1671	PF07690
12	12374561	12375509	ENSTNIG00000005856	.	-	C625	PF00096
12	12401631	12405199	ENSTNIG00000005862	.	+	C1671	PF07690
12	12421461	12424536	ENSTNIG00000005859	.	-	C625	PF00096
12	12544631	12553026	ENSTNIG00000002472	.	-	C832	PF00249
12	12617251	12620830	ENSTNIG00000002480	.	+	C832	PF00249
13	633895	634318	ENSTNIG00000000397	.	-	C1348	PF02191
13	637809	653853	ENSTNIG00000005020	.	+	C1348	PF02191
13	699234	707419	ENSTNIG00000001267	.	-	C1388	PF02913
13	708075	716401	ENSTNIG00000003850	.	-	C1388	PF02913
13	1030708	1051529	ENSTNIG00000008859	.	+	C846	PF00307
13	1053289	1067462	ENSTNIG00000008858	.	+	C846	PF00307
13	1318506	1322044	ENSTNIG00000008855	.	+	C723	PF00155
13	1318506	1322044	ENSTNIG00000008855	.	+	C1677	PF07706
13	1335860	1338865	ENSTNIG00000008834	.	+	C723	PF00155
13	1335860	1338865	ENSTNIG00000008834	.	+	C1677	PF07706
13	1407285	1407834	ENSTNIG00000008824	.	-	C702	PF00131
13	1418483	1419168	ENSTNIG00000008823	.	+	C702	PF00131
13	1519560	1522443	ENSTNIG00000008811	.	+	C730	PF00167
13	1523014	1529987	ENSTNIG00000008810	.	+	C730	PF00167
13	1767360	1790273	ENSTNIG00000008808	.	+	C188	PF00028
13	1836603	1868874	ENSTNIG00000000623	.	+	C188	PF00028
13	2054018	2056462	ENSTNIG00000008802	.	+	C458	PF00069
13	2126058	2129112	ENSTNIG00000008794	.	-	C458	PF00069
13	2446625	2459165	ENSTNIG00000019258	.	+	C858	PF00335
13	2464354	2472634	ENSTNIG00000019257	.	+	C858	PF00335
13	2835243	2841165	ENSTNIG00000019239	.	+	C513	PF00071
13	2835243	2841165	ENSTNIG00000019239	.	+	C1777	PF08477
13	2916565	2917337	ENSTNIG00000019234	.	-	C513	PF00071
13	2916565	2917337	ENSTNIG00000019234	.	-	C1777	PF08477
13	3201964	3206037	ENSTNIG00000000166	.	+	C660	PF00104
13	3201964	3206037	ENSTNIG00000000166	.	+	C667	PF00105
13	3201964	3206037	ENSTNIG00000000166	.	+	C1759	PF08420
13	3214712	3218785	ENSTNIG00000001348	.	+	C660	PF00104
13	3214712	3218785	ENSTNIG00000001348	.	+	C667	PF00105
13	3214712	3218785	ENSTNIG00000001348	.	+	C1759	PF08420
13	3562749	3577178	ENSTNIG00000019224	.	-	C586	PF00094
13	3562749	3577178	ENSTNIG00000019224	.	-	C1792	PF08742
13	3601595	3620695	ENSTNIG00000019220	.	+	C586	PF00094
13	3601595	3620695	ENSTNIG00000019220	.	+	C1792	PF08742
13	3945171	3960539	ENSTNIG00000019201	.	+	C1258	PF01403
13	3945171	3960539	ENSTNIG00000019201	.	+	C1639	PF07686
13	3986064	4002496	ENSTNIG00000019200	.	+	C1258	PF01403
13	4043493	4047835	ENSTNIG00000019199	.	+	C1258	PF01403
13	4043493	4047835	ENSTNIG00000019199	.	+	C1639	PF07686
13	4411374	4414501	ENSTNIG00000017954	.	+	C1776	PF08477
13	4420821	4423036	ENSTNIG00000017951	.	+	C1776	PF08477
13	4428160	4502631	ENSTNIG00000017950	.	-	C153	PF00018
13	4540711	4555797	ENSTNIG00000017948	.	-	C153	PF00018
13	4557058	4559612	ENSTNIG00000017947	.	-	C656	PF00100
13	4561577	4563881	ENSTNIG00000001022	.	+	C656	PF00100
13	4913120	4920011	ENSTNIG00000000403	.	-	C1007	PF00560
13	4916644	4918500	ENSTNIG00000012122	.	+	C1007	PF00560
13	6623425	6624380	ENSTNIG00000001230	.	+	C765	PF00169
13	6632502	6639755	ENSTNIG00000010467	.	-	C765	PF00169
13	6648104	6651273	ENSTNIG00000010468	.	-	C659	PF00102
13	6670954	6672591	ENSTNIG00000019775	.	+	C659	PF00102
13	7159790	7193186	ENSTNIG00000008375	.	+	C152	PF00018
13	7159790	7193186	ENSTNIG00000008375	.	+	C1041	PF00611
13	7159790	7193186	ENSTNIG00000008375	.	+	C1555	PF07653
13	7212610	7216142	ENSTNIG00000008380	.	-	C152	PF00018
13	7212610	7216142	ENSTNIG00000008380	.	-	C1041	PF00611
13	7212610	7216142	ENSTNIG00000008380	.	-	C1555	PF07653
13	8120860	8121394	ENSTNIG00000008431	.	+	C1425	PF03166
13	8137334	8141859	ENSTNIG00000008432	.	+	C1425	PF03166
13	8397928	8400558	ENSTNIG00000001255	.	-	C1121	PF00743
13	8402254	8404965	ENSTNIG00000000287	.	-	C1121	PF00743
13	8429521	8432064	ENSTNIG00000008446	.	-	C1139	PF00787
13	8457238	8460476	ENSTNIG00000008449	.	+	C1139	PF00787
13	8520572	8527715	ENSTNIG00000008457	.	+	C1139	PF00787
13	9470194	9476550	ENSTNIG00000015970	.	+	C847	PF00307
13	9479464	9481944	ENSTNIG00000015971	.	+	C847	PF00307
13	10046149	10058196	ENSTNIG00000015991	.	-	C243	PF00041
13	10046149	10058196	ENSTNIG00000015991	.	-	C327	PF00047
13	10046149	10058196	ENSTNIG00000015991	.	-	C1589	PF07679
13	10046149	10058196	ENSTNIG00000015991	.	-	C1640	PF07686
13	10084626	10098507	ENSTNIG00000015992	.	-	C243	PF00041
13	10084626	10098507	ENSTNIG00000015992	.	-	C327	PF00047
13	10084626	10098507	ENSTNIG00000015992	.	-	C1589	PF07679
13	10084626	10098507	ENSTNIG00000015992	.	-	C1640	PF07686
13	10146432	10148620	ENSTNIG00000015995	.	-	C1181	PF00992
13	10162091	10163564	ENSTNIG00000015998	.	-	C1181	PF00992
13	10166845	10168415	ENSTNIG00000000259	.	-	C1181	PF00992
13	10310156	10317082	ENSTNIG00000016011	.	+	C471	PF00069
13	10326215	10335501	ENSTNIG00000016012	.	+	C471	PF00069
13	10485906	10487366	ENSTNIG00000016023	.	-	C48	PF00001
13	10538886	10540200	ENSTNIG00000016028	.	+	C48	PF00001
13	10825580	10836059	ENSTNIG00000016039	.	+	C857	PF00335
13	10878505	10882055	ENSTNIG00000016040	.	+	C857	PF00335
